score,review,date,rating,created_at,cleaned_review,review_len,word_count,datetime,year_month,year,month,day,weekday,is_weekend,sentiment,tfidf_svd_0,tfidf_svd_1,tfidf_svd_2,tfidf_svd_3,tfidf_svd_4,tfidf_svd_5,tfidf_svd_6,tfidf_svd_7,tfidf_svd_8,tfidf_svd_9
10,너무너무 재밌게 봤어요,2026.07.19,10,2026-07-19,너무너무 재밌게 봤어요,12,3,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.17103060432004918,-0.056888998828055745,0.46970426829411555,0.06930346742670289,-0.19744206806118542,0.0056919879394200235,-0.5036636930927264,-0.14035245923028475,0.22013186875839813,-0.11518391765296306
10,항상 보는영화 재밌어용,2026.07.19,10,2026-07-19,항상 보는영화 재밌어용,12,3,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.002017604618035304,0.0008523676035072053,0.012564527589377055,0.0016717381794868116,0.03538128548409219,-0.007583507277730557,-0.004483150583679856,-0.0044613126084712415,8.616112416866444e-05,0.0074873942718604695
7,토이스토리라는 컨셉 자체가 지겹긴 했는데 스토리가 그나마 신선했다,2026.07.19,7,2026-07-19,토이스토리라는 컨셉 자체가 지겹긴 했는데 스토리가 그나마 신선했다,36,8,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.04467865564293528,-0.02068319120446975,-0.0084476193928497,-0.015350055538982265,0.01537977639064773,0.0018276102366785148,0.13329962119081812,0.5205719837341607,0.7280660056433698,0.050196730174201516
10,감동과 재미를 동시에 주는 영화,2026.07.19,10,2026-07-19,감동과 재미를 동시에 주는 영화,17,5,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.05537970600857848,0.023719966107713895,0.22007605938004027,0.024492208688863783,0.4945006365483324,-0.0943872044963015,-0.04091837343872185,-0.06677348183316316,0.022621438458686857,0.045353995426454644
10,"오랫만에
동심을 느꼈습니다",2026.07.19,10,2026-07-19,오랫만에 동심을 느꼈습니다,14,3,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.013236554015274092,0.008056537771464228,0.06103742067434564,0.010745180145442368,0.15332131188281425,-0.016106764188043875,-0.05219475861737859,0.0021415791987766035,-0.022867428367825172,0.08517453629528372
7,전작에 비해서는 그냥 그럭인데 내용이 좋았음,2026.07.19,7,2026-07-19,전작에 비해서는 그냥 그럭인데 내용이 좋았음,24,6,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.020115452269646703,0.014672681050674798,-0.004035770994086563,-0.008588844127778331,0.0017648799357118468,-0.006948303414649184,0.0056464941070547975,-0.00029191277026408317,-0.007056505421548513,-0.008921586323226746
10,재밌음. 아이들이 좋아함,2026.07.19,10,2026-07-19,재밌음 아이들이 좋아함,12,3,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.058343208135013994,0.004432469353049719,0.13460033623014986,-0.012073362065671635,0.03632538174338453,-0.010359769479201824,0.3795036286644659,-0.05681139740076325,0.013188407871530578,-0.3762739936729715
10,인생 추억의 토이스토리 너무 좋네요,2026.07.19,10,2026-07-19,인생 추억의 토이스토리 너무 좋네요,19,5,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.36605746679888046,0.1766987432514261,-0.099278244689498,-0.09546652543277187,-0.012040731621122555,-0.05155302627852689,-0.0014652819764135595,-0.025560022106136233,-0.012149275446440939,-0.01726712005155853
10,"메간박스 화이팅 죽지마!!
When she was love me   everything was beautiful ~",2026.07.19,10,2026-07-19,메간박스 화이팅 죽지마 When she was love me everything was beautiful,58,11,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
8,"아이들에게 교훈도 주고, 상상력을 키워주는",2026.07.19,8,2026-07-19,아이들에게 교훈도 주고 상상력을 키워주는,22,5,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,2.00701377714118e-05,1.9508175459952713e-05,3.574789955542477e-05,5.889419726197589e-05,4.397194394464284e-05,2.369864633076339e-05,-3.5052388889759983e-06,0.00026716446610602847,-0.00018576311630854743,7.520091303970481e-06
10,더빙이 자연스럽고 재밌게 잘봤습니다 4보다 더 재밌었습니다,2026.07.19,10,2026-07-19,더빙이 자연스럽고 재밌게 잘봤습니다 4보다 더 재밌었습니다,32,7,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.06402269678925022,-0.009346585448301598,0.10789226551266529,-0.007919749570820138,-0.03848231526701023,0.02789067320647323,-0.2470244028431868,-0.013494578466937406,0.06341109632073859,-0.07119586594247738
10,날 다시 돌아보게 만드는 마법같은 이야기...,2026.07.19,10,2026-07-19,날 다시 돌아보게 만드는 마법같은 이야기,22,6,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.020902690804020418,0.02286233327272262,0.027647731191524666,0.001917074057461828,0.06018561288922279,-0.01235151686527382,-0.011822185157678957,0.018273554236122376,-0.025857055486221397,0.03505170265562152
10,"아무 기대 없이 봤는데, 제미 있어요",2026.07.19,10,2026-07-19,아무 기대 없이 봤는데 제미 있어요,19,6,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.026269196702662683,-0.0024867728710916757,0.03926681452911737,-0.003203794601194012,0.017005783994707542,0.003139399656786472,-0.08281664185625384,0.285901938554453,-0.18569826469458206,-0.004030478983702302
10,배나오고 머리 벗겨진 우디가 낯설긴하지만 그래도 나와 함께 나이든거 같아서 정겹네요^^,2026.07.19,10,2026-07-19,배나오고 머리 벗겨진 우디가 낯설긴하지만 그래도 나와 함께 나이든거 같아서 정겹네요,46,11,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.026088329468276723,-0.0017265055841179365,0.009043854591536884,-0.005713703038061168,0.01147764792648697,-0.0030596365340478195,-0.010115671538148241,0.05507641777897225,0.0074286612873936415,-0.002264005530297742
10,스토리상 매칭이 잘되고 재미있었어요.,2026.07.19,10,2026-07-19,스토리상 매칭이 잘되고 재미있었어요,19,4,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.005039757431993816,0.00921059293227882,0.003571681875772625,-0.00021498686627283216,0.00024134228456410543,0.00022582154224055104,-0.0024248311205584106,0.04454796227902533,-0.004999604307130869,-0.0073554058508100255
10,스토리가 넘 재미났어요~,2026.07.19,10,2026-07-19,스토리가 넘 재미났어요,12,3,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.04467865564293528,-0.02068319120446975,-0.0084476193928497,-0.015350055538982265,0.01537977639064773,0.0018276102366785148,0.13329962119081812,0.5205719837341607,0.7280660056433698,0.050196730174201516
6,토이스토리 토이스토리,2026.07.19,6,2026-07-19,토이스토리 토이스토리,11,2,2026-07-19,2026-07,2026,7,19,Sunday,True,neutral,0.33732577713492595,0.8795280742185421,-0.0515978917349914,-0.13070035899103485,-0.06759094952929748,-0.11271092887562847,-0.04919324480405508,0.009415967709717499,0.013155141411711034,-0.14218149795005247
10,믿고보는 디즈니 토이 스토리,2026.07.19,10,2026-07-19,믿고보는 디즈니 토이 스토리,15,4,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.029774639295007028,0.023898985555197174,0.07031097526049342,-0.0005974745511014834,0.04002137023705745,0.003959823082389082,0.07747472396199906,-0.009497964546619353,-0.008433953529088278,0.07153906777260687
10,너무 재밌었어요 가족영화입니다,2026.07.19,10,2026-07-19,너무 재밌었어요 가족영화입니다,16,3,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.5679401053392991,-0.20709890572613374,-0.17165085033569988,-0.10308499162654769,0.034103418957600086,-0.01224649076638416,-0.03341670769914249,-0.004770317770658323,-0.08022584221261309,-0.027052212417925922
9,"생각보다 재미 있어요~
토이스토리 1부터 쭉 봐왔던 사람입니다. 
재미있어요. 볼만합니다.",2026.07.19,9,2026-07-19,생각보다 재미 있어요 토이스토리 1부터 쭉 봐왔던 사람입니다 재미있어요 볼만합니다,45,10,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.12749677490269912,0.26232105397979216,0.0004905098541485533,-0.046684016704771916,-0.013976149371143965,-0.02539898761475429,-0.021658640926297285,0.04476096620523773,-0.02163033033712124,-0.06404884875493429
10,역시 토이스토리네요,2026.07.19,10,2026-07-19,역시 토이스토리네요,10,2,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.07184749166014612,0.132141034467121,-0.008604925883897338,0.09148497053011087,0.010925859025197628,0.18886614474720068,0.12400949079124485,-0.0667636243777955,0.012084584151259814,0.4022161724904926
10,토이스토리 재미있습니다,2026.07.19,10,2026-07-19,토이스토리 재미있습니다,12,2,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.18136095041513386,0.4707053750995815,-0.013531835759050384,-0.06951587581945821,0.003703256315634839,-0.071489944549375,-0.032712628662614686,-0.0014130139214016554,0.008257176175352847,-0.07758760418936571
10,말모 감동이었어요. 넘 재밌어여,2026.07.19,10,2026-07-19,말모 감동이었어요 넘 재밌어여,16,4,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
9,"아이들이 전자기기(아이패드 등)에 중독되니 장난감을 가지고 놀지 않게 되고, 친구들과 만나도 전자기기만 보는 상황을 잘 표현함. 도서 나이키의 상대는 닌텐도다가 떠올랐습니다.",2026.07.19,9,2026-07-19,아이들이 전자기기아이패드 등에 중독되니 장난감을 가지고 놀지 않게 되고 친구들과 만나도 전자기기만 보는 상황을 잘 표현함 도서 나이키의 상대는 닌텐도다가 떠올랐습니다,92,21,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.04027524089397487,0.0007943682236855811,0.08170507406481534,-0.0077191953479454735,0.022976336259699765,-0.011262391247432925,0.21795813682907444,-0.020193611580824,-0.0010565538473962675,-0.24457316097016799
10,여전히 감동적이고 재밌었어요,2026.07.19,10,2026-07-19,여전히 감동적이고 재밌었어요,15,3,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.11703682254520027,-0.014327101117067961,-0.027726924145238172,0.039795322422689156,0.027621115476184746,0.04240350135412689,-0.0010440040067967412,0.051180385091458724,-0.14185619187081505,-0.18884611985541475
10,와우 버즈 신형 모델 어디서 살수 있나요?,2026.07.19,10,2026-07-19,와우 버즈 신형 모델 어디서 살수 있나요,22,7,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.0006419453323848527,0.0004789782972462696,0.0009738924471896502,0.0006164480137191092,0.001009223836623755,-0.0005250907585196742,0.0011920866295638357,0.003227251004116474,-0.0013500311373067539,-0.0016565927852994246
10,아이랑 재미있게 관람하였습니다,2026.07.19,10,2026-07-19,아이랑 재미있게 관람하였습니다,16,3,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.09985462485392489,-0.03050896938735275,0.45285425892388714,0.04170065621048587,-0.225389590535096,-0.018507691215168834,0.06572983923744614,-0.006438453769976008,-0.052659921479466416,0.1019264039038325
10,간만에 유쾌한 동심의 시간이됐네요,2026.07.19,10,2026-07-19,간만에 유쾌한 동심의 시간이됐네요,18,4,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.001113976903732182,0.00047168875436892074,0.003354287122180573,0.000587333095114742,0.0098446498500522,-0.0018524686369228104,-0.0016236491373174075,-0.00042988846960664335,-0.0005696731366149561,0.00038749957749443966
10,현실 반영을 너무 잘해서 역시… 토이스토리 했다! 아이들은 느끼지 못하고 노잼이였다고 한게 흠…🥲,2026.07.19,10,2026-07-19,현실 반영을 너무 잘해서 역시 토이스토리 했다 아이들은 느끼지 못하고 노잼이였다고 한게 흠,50,13,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.3835400887655293,0.24494826219348975,-0.09635958130787034,-0.03040090521538981,-0.007894667210633767,0.09806569855070059,0.05901698279645027,-0.05167551909700011,-0.01123929351789023,0.20000463794064283
7,동심으로 돌아갔지만 전편들보다 아쉬워요,2026.07.19,7,2026-07-19,동심으로 돌아갔지만 전편들보다 아쉬워요,21,4,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.011839086196140523,0.0025750552246167346,-0.002993491942260604,0.10018307503264622,-0.003408406067253438,-0.01907256898410539,0.010286144379557497,0.06081388746331235,-0.031232965907409475,-0.06711935873509768
10,역시 토이 스토리 👍  내 인생 영화 딸과 함께 할 수 있어 너무 감사 했어요~ 감동 받고 울었네요,2026.07.19,10,2026-07-19,역시 토이 스토리 내 인생 영화 딸과 함께 할 수 있어 너무 감사 했어요 감동 받고 울었네요,51,17,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.24695536815958538,-0.014349093593560729,0.07377232193826787,0.010752237385730997,0.23714525971949224,0.04122773915934928,0.1101294551205094,-0.04033594870094893,-0.004478592244490821,0.22512178446692732
10,어린시절과 지금 당장 내 방 인형들 장난감들을 한번 더 살펴보게됐다 어른이 된 지금도 미디어만 바라보며 남들의 관심을 사고 받길 원하는 삶은 아닌가 뒤돌아보게 한다,2026.07.19,10,2026-07-19,어린시절과 지금 당장 내 방 인형들 장난감들을 한번 더 살펴보게됐다 어른이 된 지금도 미디어만 바라보며 남들의 관심을 사고 받길 원하는 삶은 아닌가 뒤돌아보게 한다,91,24,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.005125790026161578,0.0011986877943343489,0.023103535885807838,0.002404934483173095,0.05980195994656384,-0.011656322454718914,0.003706771894398984,0.0015606822702742356,0.0058673804304779625,0.002428579174402911
10,어른이 봐도 재미있는 영화,2026.07.19,10,2026-07-19,어른이 봐도 재미있는 영화,14,4,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.0497429750975084,0.012087390283867046,0.19067017042826323,0.023433139142916424,0.47064152614910154,-0.07151752812175002,-0.004044681116917845,-0.02226916908789722,0.02724374415824429,0.02219868091694546
10,"4편에 실망해서 별 기대안하고 봤는데 가슴 찡 포인트있구,, 좋아요.. 추천추천d(^_^o)",2026.07.19,10,2026-07-19,4편에 실망해서 별 기대안하고 봤는데 가슴 찡 포인트있구 좋아요 추천추천d_o,43,10,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.024730897635534356,-0.006712067982436232,0.04361658458703702,-0.003149385310485177,0.013674406478803367,0.008003622244997021,-0.09282922313274303,0.3311230710812181,-0.22427594072317014,0.004824889691503191
10,"5까지 나오면서 모든 편이 다 재밌긴 힘든데 역시ㅠㅠ  개인적으론 1,5 가 제일 재미있었다. 어른이 봐도 아이들이
봐도 정말 재밌고 좋은 영화.",2026.07.19,10,2026-07-19,5까지 나오면서 모든 편이 다 재밌긴 힘든데 역시ㅠㅠ 개인적으론 15 가 제일 재미있었다 어른이 봐도 아이들이 봐도 정말 재밌고 좋은 영화,77,21,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.0948377548567801,-0.02063653356528151,0.1904167603032722,0.005660735075946489,0.2859825478937265,-0.03774066607232103,0.18629545334810876,0.09240934153745282,0.09516027839168073,-0.1263386217301518
8,무난하게보았슴……….,2026.07.19,8,2026-07-19,무난하게보았슴,7,1,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
8,전편 안보고 봐도 문제없었고 동심으로 돌아갈 수 있어 굿굿,2026.07.19,8,2026-07-19,전편 안보고 봐도 문제없었고 동심으로 돌아갈 수 있어 굿굿,32,9,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.019705706751381637,-0.00021262690018678665,0.02576221314711802,0.04050223987675169,0.038386749624053224,0.006545813861812505,0.008859315099287723,0.03721712434937696,0.0062464755296958874,-0.03404924243008967
10,5를 이어나갈수 있을까?,2026.07.19,10,2026-07-19,5를 이어나갈수 있을까,12,3,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
10,너무 재밌고 감동적이다!!,2026.07.19,10,2026-07-19,너무 재밌고 감동적이다,12,3,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.5531425279014599,-0.24951283212554803,-0.15541059795875029,-0.11775551622074874,0.024072295399878006,-0.015548333245504416,0.06785336734249836,0.063765829085541,0.14118815634311135,0.037929210888639577
10,여전히 함께였던 친구! 눈물 흘렸다ㅠㅠ,2026.07.19,10,2026-07-19,여전히 함께였던 친구 눈물 흘렸다ㅠㅠ,20,5,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.03762202249133108,-0.004118972847204053,-0.007147746713236721,0.04843723602228741,0.01760442430251266,0.028996366032880246,0.020147160659709153,0.014522217376800955,-0.09080218470736928,-0.14773828727773408
10,제시가 최애로서는 내 인생영화,2026.07.19,10,2026-07-19,제시가 최애로서는 내 인생영화,16,4,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.0006010348204811706,0.0010836436920628435,0.0007429554468628576,-0.00015897802452261202,0.0006769817134607308,0.0007880304449115706,0.0020674815768257264,-0.00024033534110286966,-0.00019517975338624,-0.0060319894892565794
10,역시 토이스토리 입니다,2026.07.19,10,2026-07-19,역시 토이스토리 입니다,12,3,2026-07-19,2026-07,2026,7,19,Sunday,True,positive,0.24241403321978536,0.5177389710197364,-0.03653372846220502,0.016711772197130822,-0.006234472000782127,0.11294357115249883,0.08763939209168525,-0.06195379705093495,0.012713570762035071,0.30063661190316726
7,토이스토리가 주는 감동,2026.07.18,7,2026-07-18,토이스토리가 주는 감동,12,3,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.02878627751023946,0.0011800131563748286,0.043218300926393304,0.020873148938368703,0.07847819799091814,-0.0027355557167119174,0.005836978687361531,-0.012576509606985092,0.018260724881150662,0.019457161914460383
8,토이스토리 시리즈가 보장하는 재미,2026.07.18,8,2026-07-18,토이스토리 시리즈가 보장하는 재미,18,4,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.17153803038833365,0.3896228816744219,-0.011111992028641153,-0.06582624987442148,-0.021333068532956006,-0.049561974589725,-0.033335507774426405,0.009655556011535333,-0.00663581757498537,-0.07292311064311485
10,굿굿 아이도 어른도 재밌게 잘 봤어요,2026.07.18,10,2026-07-18,굿굿 아이도 어른도 재밌게 잘 봤어요,20,6,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.11369195331562995,-0.04047072936525684,0.32844394737850513,-0.011678531434339334,-0.149937777505485,0.02999151342891051,-0.29185901598436054,-0.06115749999374024,0.12053153336303203,-0.04100170700994565
7,재밌어요 클래식한 맛이 좀 사라져서 슬퍼요,2026.07.18,7,2026-07-18,재밌어요 클래식한 맛이 좀 사라져서 슬퍼요,23,6,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.17041727328524756,0.013802936061318343,-0.06441722436455244,0.9302977431071253,-0.0739137516623888,-0.12517830040109892,0.019252361416757537,0.008686731782494263,0.005485878299176366,-0.061552106847839544
10,"제시, 보니, 나 이렇게 셋은 최고의 친구임ㅠㅠ",2026.07.18,10,2026-07-18,제시 보니 나 이렇게 셋은 최고의 친구임ㅠㅠ,24,7,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.024596765907513262,-0.010298402023999759,-0.010533424638828042,-0.007786300418467183,0.0026319551993041345,-0.00284591887919293,0.00565623697067954,-0.005875055960101869,-0.010545890907212797,0.0012428095773888417
10,초6 아이가 너무 재미께 보았다네요 저는 아빠라 쏘쏘,2026.07.18,10,2026-07-18,초6 아이가 너무 재미께 보았다네요 저는 아빠라 쏘쏘,29,8,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.40200483690247196,-0.15156474068574974,-0.13019672317470427,-0.08687606020287793,0.0029160757276801004,-0.02518357870803558,-0.006598744807456718,-0.040486398597472974,-0.04216858169048712,0.035895857898939704
10,전자기기와 장난감의 콜라보! 시의성과 재미 그리고 교훈이 담긴 영화,2026.07.18,10,2026-07-18,전자기기와 장난감의 콜라보 시의성과 재미 그리고 교훈이 담긴 영화,36,9,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.04492682412077973,0.02090186872659369,0.1081570677169661,0.005491803022320129,0.24844155387533073,-0.044809941833094384,-0.022562761586135658,-0.002464954664797076,-0.027406754614185843,0.015096904328897561
10,애들이 너무 즐겁게봐요,2026.07.18,10,2026-07-18,애들이 너무 즐겁게봐요,12,3,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.4562114986405389,-0.19986977950568993,-0.14775093012974788,-0.09322069319779554,0.010871470868695257,-0.02753913175354083,0.027349897316542623,-0.04252369292247439,-0.03233455070813012,0.03130422442911325
10,너무 재밌었고 신규 쿠폰 덕분에 5천 원으로 너무 재밌게 봤음,2026.07.18,10,2026-07-18,너무 재밌었고 신규 쿠폰 덕분에 5천 원으로 너무 재밌게 봤음,34,10,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.5424825095214396,-0.24046313779243575,-0.0564185463862416,-0.1030324006864049,-0.012903377407217082,-0.0034619304149366846,-0.20922655735917933,-0.06289509417780521,0.03386258799413167,-0.015153222604515397
10,토이스토리는 나올때마다 꼭 보러가요,2026.07.18,10,2026-07-18,토이스토리는 나올때마다 꼭 보러가요,19,4,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.07416061263100619,0.02192888446850502,0.06505547851670672,0.05915782501649798,0.10749966003747466,0.8892586438983948,0.0001755972545816242,-0.006758584616214709,-0.003123934076381174,-0.21629162204852964
8,버즈군단이 왜 나온건지는 모르겠지만 그래도 토이스토리 친구들 봐서 좋았음,2026.07.18,8,2026-07-18,버즈군단이 왜 나온건지는 모르겠지만 그래도 토이스토리 친구들 봐서 좋았음,40,9,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.10613543730683075,0.27164662936953354,-0.014312775837008723,-0.041382801218279516,-0.019093981928985197,-0.03636517578246583,-0.015692423053690265,0.01591620607011653,-0.0035407494817037964,-0.04996425318927375
10,아주 좋아 베리 둣,2026.07.18,10,2026-07-18,아주 좋아 베리 둣,10,4,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.009481558558725373,0.015493388842568599,0.0007204409505758264,-0.0034197583741229073,0.00022881873033937805,-0.003245680366509527,0.002647452546502034,0.008268001951910244,-0.005055501645178199,-0.013663489476411484
10,주인이 바뀌고 세대가 바뀌어도 여전히 사랑스러운 토이들,2026.07.18,10,2026-07-18,주인이 바뀌고 세대가 바뀌어도 여전히 사랑스러운 토이들,30,7,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.032336665581022474,-0.009971455889326438,-0.011934789790947881,0.04575712067934215,0.004908344297331564,0.03007584592173942,0.017928645178588314,0.011436088929052774,-0.08335549674482466,-0.13501795309269612
10,넘 잼있었어요 추억이 아롱다롱 새록새록 엄지척,2026.07.18,10,2026-07-18,넘 잼있었어요 추억이 아롱다롱 새록새록 엄지척,25,6,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.02653180111399513,-0.009893825251892027,0.016833940580866198,-0.007618182204376922,0.009152573901106256,-0.008567701598591222,0.024691265551089064,0.005979469338393528,-0.028919408520744944,0.01153897245434758
10,아이가 너무 좋아했어요,2026.07.18,10,2026-07-18,아이가 너무 좋아했어요,12,3,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.5099469765188375,-0.196713939413265,-0.16866924482128612,-0.11340757663378868,0.001931156117808949,-0.04030167555435128,0.0025828352481049592,-0.0697530957776055,-0.033003032571215535,0.02587280838534918
10,Star-! Commander-!,2026.07.18,10,2026-07-18,Star Commander,14,2,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
10,우리이야기같아서 감동이었다,2026.07.18,10,2026-07-18,우리이야기같아서 감동이었다,14,2,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2,대구세븐벨리점 18:10영화 로비는 더워도 이해했는데 상영은 이럴꺼면 왜하나요 쾌적한곳에서 시원하게 영화보려가족온건데 찜통 영화보다 뛰쳐나가지고 못하고 아이들도 덥다고 환불하려다,2026.07.18,2,2026-07-18,대구세븐벨리점 1810영화 로비는 더워도 이해했는데 상영은 이럴꺼면 왜하나요 쾌적한곳에서 시원하게 영화보려가족온건데 찜통 영화보다 뛰쳐나가지고 못하고 아이들도 덥다고 환불하려다,98,18,2026-07-18,2026-07,2026,7,18,Saturday,True,negative,0.010947857614087321,0.007765755608703346,-0.0030899070645647605,-0.0009299280556885084,-0.0004573371574883616,0.005156865185856519,0.004994816581987557,0.0005162684837756486,0.0007570607152401543,0.011861790519902687
10,너무 재밌어 완전 ㅋㅋㅋ,2026.07.18,10,2026-07-18,너무 재밌어 완전 ㅋㅋㅋ,13,4,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.4712683314200902,-0.2138838752021468,-0.16483589973941315,-0.10057020363073943,0.009386312915456682,-0.029464305957721516,0.013998558251395914,-0.058257114466025814,-0.035093479329914856,0.042458378955294376
10,인생영화… 역대 토이스토리중 가장 좋앗어요,2026.07.18,10,2026-07-18,인생영화 역대 토이스토리중 가장 좋앗어요,22,5,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.0006910724875823687,0.00017211898003377266,0.001805096243638728,-4.311820683522695e-05,0.0016330226978257354,-0.0005607755309267492,0.003274798249042508,0.002537692479982562,-0.0038147898638064065,-0.00392444535641464
10,넘 재미임ㅅ어요 빨리 다음먀뉴,2026.07.18,10,2026-07-18,넘 재미임ㅅ어요 빨리 다음먀뉴,16,4,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
8,나쁘지는 않은 소소 정도.. 장난감의 시대가 끝나간다는 것이 실감나더군요,2026.07.18,8,2026-07-18,나쁘지는 않은 소소 정도 장난감의 시대가 끝나간다는 것이 실감나더군요,38,9,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.00619831129104182,0.006372710254341797,0.012450113692317528,-0.0002652000008703847,0.02442169836994853,-0.006777032862437314,0.004165559324049508,0.017086037598964016,-0.01864843625320246,-0.003670257606186271
9,장난감들의 개인정보 탈취 무서워요...,2026.07.18,9,2026-07-18,장난감들의 개인정보 탈취 무서워요,18,4,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.010583141785286744,0.002043659919708487,0.024475079536512994,0.04591123423005912,0.07025429409822276,-0.02517868879694861,-0.006725311425269013,-0.012243449485390214,0.001766116530645713,0.0069732822617229445
7,20년이 지나서도 감동을 주다니,2026.07.18,7,2026-07-18,20년이 지나서도 감동을 주다니,17,4,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.005364578839315685,0.008934031875680416,0.0029745659916412147,0.00521268263411993,0.004935438084134681,0.04053528837513404,0.01576543087489673,-0.004166726197788323,-0.000743255230320238,0.01469640408323093
10,동심으로 돌아간 기분입니다,2026.07.18,10,2026-07-18,동심으로 돌아간 기분입니다,14,3,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.008443874137954357,0.0019753872458659915,-0.002172263853239778,0.07497131902335732,-0.0026252458481103302,-0.014829734431411617,0.008260217560560305,0.05217915024127196,-0.026638252466085748,-0.058534159410268946
10,아이들도 재미있게보고 저도 오랜만에 장난감을 보면서 추억했어요~즐거운시간이였습니다,2026.07.18,10,2026-07-18,아이들도 재미있게보고 저도 오랜만에 장난감을 보면서 추억했어요즐거운시간이였습니다,44,7,2026-07-18,2026-07,2026,7,18,Saturday,True,positive,0.018891306394642073,0.012011210376152038,0.01795419776354665,0.007757795529859135,-0.0025133570114950154,0.003669386613535671,0.01416548201402925,0.0597428155622711,0.021853355463953398,-0.0446251895184826
